date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:56	32787/32787	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-navs.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-navs.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:56	50055/50055	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-tabs-accordions.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-tabs-accordions.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:57	42699/42699	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-modals.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-modals.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:57	34431/34431	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-images.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-images.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:57	35483/35483	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-progressbars.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-progressbars.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:58	35594/35594	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-pagination.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-pagination.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:58	28107/28107	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-popover-tooltips.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-popover-tooltips.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:58	35524/35524	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-spinner.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-spinner.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:59	34738/34738	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-carousel.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-carousel.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:01:59	27420/27420	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-video.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-video.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:00	34684/34684	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-typography.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-typography.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:00	29391/29391	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/ui-grid.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/ui-grid.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:01	31773/31773	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-alertify.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-alertify.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:01	33130/33130	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-rating.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-rating.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:02	32626/32626	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-nestable.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-nestable.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:03	30320/30320	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-rangeslider.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-rangeslider.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:03	29669/29669	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-sweet-alert.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-sweet-alert.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:06	31636/31636	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/advanced-lightbox.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/advanced-lightbox.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:06	35887/35887	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-elements.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-elements.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:06	37137/37137	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-validation.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-validation.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:06	37415/37415	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-advanced.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-advanced.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:07	26243/26243	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-editors.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-editors.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:10	25255/25255	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-uploads.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-uploads.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:11	30784/30784	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-mask.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-mask.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:12	24937/24937	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-summernote.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-summernote.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:12	28368/28368	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/form-xeditable.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/form-xeditable.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:12	33077/33077	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-morris.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-morris.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:13	38820/38820	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-chartist.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-chartist.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:14	34999/34999	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-chartjs.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-chartjs.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:14	32134/32134	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-flot.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-flot.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:15	27619/27619	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-c3.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-c3.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:15	26964/26964	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/charts-other.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/charts-other.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:16	40391/40391	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/tables-basic.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/tables-basic.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:17	86510/86510	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/tables-datatable.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/tables-datatable.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:17	55390/55390	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/tables-responsive.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/tables-responsive.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:17	27360/27360	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/tables-editable.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/tables-editable.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:20	857574/857574	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/icons-material.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/icons-material.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:21	431901/431901	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/icons-fontawesome.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/icons-fontawesome.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:22	55595/55595	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/icons-outline.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/icons-outline.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:23	105840/105840	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/icons-themify.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/icons-themify.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:23	26380/26380	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/maps-google.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/maps-google.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:23	26791/26791	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/maps-vector.html	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/maps-vector.html	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:24	5534/5534	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-159e%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-2.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-2.jpg	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:24	3574/3574	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-df6%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-3.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-3.jpg	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:25	4134/4134	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-1026%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-5.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-5.jpg	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:25	4722/4722	---M--	200	added ('OK')	image/jpeg	etag:%225d31b167-1272%22	https://themesdesign.in/stexo/layouts/vertical/assets/images/users/user-6.jpg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/images/users/user-6.jpg	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:27	88145/88145	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/jquery.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/jquery.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:29	80698/80698	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2020%20Dec%202019%2013:53:02%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/bootstrap.bundle.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:29	4786/4786	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/metismenu.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/metismenu.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:29	13832/13832	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/jquery.slimscroll.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/jquery.slimscroll.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:29	6329/6329	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/waves.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/waves.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:30	35652/35652	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/morris/morris.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/morris/morris.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:30	3187/3187	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/pages/dashboard.init.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/pages/dashboard.init.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:31	93251/93251	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/plugins/raphael/raphael.min.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/plugins/raphael/raphael.min.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:31	4477/4477	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/js/app.js	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/js/app.js	(from https://themesdesign.in/stexo/layouts/vertical/index.html?)
21:02:37	134000/134000	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-20b70%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400d41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:37	73936/73936	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-120d0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.woff2	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:39	86736/86736	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-152d0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:39	134000/134000	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-20b70%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:40	40308/40308	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-9d74%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:40	40308/40308	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-9d74%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400d41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:40	14868/14868	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-3a14%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.woff2	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:41	18164/18164	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-46f4%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:42	133764/133764	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-20a84%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:44	139825/139825	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:47	40080/40080	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-9c90%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-regular-400.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:51	79072/79072	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-134e0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.woff2	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:53	208828/208828	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-32fbc%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:54	746208/746208	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-brands-400.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:55	208828/208828	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-32fbc%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900d41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:02:56	102120/102120	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-18ee8%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:03	208608/208608	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-32ee0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.ttf	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:04	793607/793607	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jul%202019%2012:02:47%20GMT	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/fa-solid-900.svg	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:17	193408/193408	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-2f380%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff2?v=3.6.95	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontbd7d.woff2	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:19	546768/546768	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-857d0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?v=3.6.95	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontbd7d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:28	546768/546768	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-857d0%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:31	36684/36684	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-8f4c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.eot	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:32	36684/36684	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-8f4c%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.eot?	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconsetd41d.eot	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
21:03:34	13812/13812	---M--	200	added ('OK')	application/octet-stream	etag:%225d31b167-35f4%22	https://themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.woff	C:/My%20Web%20Sites/stexo/themesdesign.in/stexo/layouts/vertical/assets/fonts/outlined-iconset.woff	(from https://themesdesign.in/stexo/layouts/vertical/assets/css/icons.css)
